478	358	962	464	705	145	3
281	827	961	491	995	942	3
292	382	421	716	718	895	3
447	726	771	538	869	912	3
253	868	547	644	662	757	3
37	859	723	741	529	778	3
756	840	966	376	931	308	3
118	82	929	541	833	115	3
624	537	548	483	595	41	3
600	249	519	556	798	303	3
224	8	844	609	989	702	3
580	796	798	281	589	798	3
9	157	472	622	538	292	3
875	433	869	142	844	416	3
600	510	3	869	861	688	3
193	195	297	416	286	105	3
316	671	786	263	313	355	3
763	668	192	985	102	480	3
213	627	802	99	527	625	3
285	550	140	694	695	624	3
19	125	576	694	658	302	3
30	326	11	771	411	547	3
823	485	556	216	626	357	3
532	963	607	483	911	635	3
962	548	881	300	413	641	3
40	313	875	72	818	610	3
40	488	685	90	497	589	3
264	181	503	829	775	608	3
292	997	549	556	561	627	3
818	232	750	205	975	539	3
923	359	257	766	944	955	3
230	841	625	11	637	186	3
402	923	831	369	878	259	3
504	392	685	313	698	589	3
508	961	959	493	515	269	3
117	215	555	815	330	39	3
977	132	956	689	113	8	3
679	864	421	405	826	816	3
290	293	996	152	54	345	3
708	248	491	712	131	114	3
292	600	278	799	352	448	3
882	540	315	575	762	567	3
336	397	418	897	828	851	3
234	570	905	464	557	962	3
337	623	664	970	608	568	3
281	85	152	373	652	194	3
174	819	943	611	941	289	3
510	422	774	779	910	552	3
902	255	460	474	972	821	3
672	439	428	912	762	967	3
408	415	908	223	759	434	3
204	486	319	958	945	806	3
331	376	583	948	723	982	3
490	925	324	486	677	969	3
697	612	703	27	408	545	3
713	793	634	472	972	830	3
901	442	177	877	770	702	3
182	58	926	487	670	528	3
718	503	867	865	938	881	3
365	75	586	386	833	360	3
766	735	810	599	837	892	3
608	252	647	432	535	208	3
697	919	780	578	931	544	3
826	276	790	582	578	159	3
380	8	967	208	477	503	3
862	396	460	615	904	599	3
249	523	758	105	621	95	3
296	916	678	178	579	58	3
146	693	91	815	949	857	3
640	52	236	551	487	226	3
65	65	513	261	578	78	3
208	646	276	759	189	422	3
153	232	747	680	926	678	3
450	801	961	199	855	363	3
476	381	247	890	671	805	3
372	32	989	320	165	431	3
529	788	109	984	969	978	3
415	85	318	580	331	267	3
365	874	720	835	680	976	3
335	759	169	895	303	640	3
979	199	105	791	661	681	3
323	540	679	990	588	710	3
955	978	779	6	262	135	3
807	567	669	134	671	457	3
421	445	610	495	741	22	3
279	882	608	654	822	707	3
987	445	805	616	750	489	3
224	908	737	474	920	372	3
184	74	719	790	476	41	3
189	787	490	239	893	53	3
63	681	903	5	176	479	3
126	410	877	382	260	189	3
456	405	531	962	819	975	3
388	915	450	319	272	791	3
383	133	775	642	569	300	3
490	103	750	233	722	271	3
615	348	798	179	635	857	3
22	273	841	686	888	917	3
717	892	698	267	749	65	3
28	631	589	152	630	172	3
640	703	566	883	661	659	3
245	386	651	765	601	840	3
398	760	98	935	481	614	3
726	401	34	759	393	548	3
690	211	694	668	627	498	3
669	875	598	449	436	599	3
123	443	731	154	861	434	3
385	967	816	393	704	866	3
506	158	589	858	809	889	3
447	40	818	364	975	26	3
334	1	737	310	974	590	3
905	162	717	692	539	47	3
677	575	724	981	700	961	3
862	2	448	95	684	16	3
137	507	993	284	944	259	3
821	58	643	668	677	119	3
72	929	841	715	615	536	3
767	407	677	784	704	790	3
834	891	621	85	734	190	3
74	20	827	554	988	441	3
56	509	833	708	761	533	3
63	591	934	415	656	761	3
12	411	959	251	738	370	3
892	451	953	392	570	519	3
489	766	887	756	632	470	3
154	466	833	760	919	631	3
738	267	776	98	314	320	3
7	463	260	947	793	630	3
717	43	376	314	626	117	3
789	361	385	272	434	144	3
837	981	318	611	292	591	3
317	914	595	441	936	867	3
569	816	883	367	385	402	3
687	171	477	245	764	238	3
675	320	790	377	998	586	3
366	33	685	270	329	261	3
979	897	887	538	469	783	3
540	795	266	633	509	557	3
296	710	389	628	809	786	3
203	995	762	381	946	909	3
476	154	935	430	831	295	3
211	754	880	253	293	321	3
738	801	623	843	441	380	3
695	918	659	363	628	329	3
88	854	613	979	569	666	3
285	900	968	994	633	885	3
171	603	942	11	879	34	3
943	893	639	11	925	28	3
421	912	867	299	444	897	3
201	328	942	104	768	768	3
495	811	293	892	798	990	3
578	949	705	514	785	227	3
85	652	751	397	751	1	3
586	108	777	628	979	947	3
421	945	465	16	860	497	3
499	792	613	612	682	983	3
683	857	968	710	968	708	3
641	732	437	684	499	701	3
12	810	820	835	663	615	3
897	677	774	134	553	533	3
917	6	931	197	505	236	3
84	592	725	996	855	828	3
286	523	666	344	736	37	3
416	893	949	971	844	777	3
285	200	590	285	325	118	3
668	6	729	8	541	225	3
536	980	716	470	384	747	3
570	38	312	144	561	180	3
7	284	547	977	675	613	3
897	504	798	202	105	238	3
32	65	516	481	579	23	3
648	804	834	368	441	872	3
334	296	876	27	205	18	3
291	641	465	191	471	259	3
505	157	502	666	275	46	3
405	346	25	970	336	795	3
776	692	550	290	795	852	3
839	183	817	129	753	679	3
318	963	813	907	554	476	3
942	698	522	155	587	257	3
158	464	762	510	946	65	3
380	165	946	540	297	42	3
464	194	584	270	715	200	3
919	79	988	321	592	597	3
197	509	652	71	658	122	3
36	984	912	915	953	485	3
741	199	567	208	844	169	3
954	930	252	904	279	488	3
938	657	990	438	981	447	3
781	990	833	672	563	302	3
858	512	656	318	201	142	3
312	250	475	311	850	195	3
298	39	283	205	997	146	3
272	703	86	967	515	542	3
706	525	630	249	179	79	3
313	838	517	421	145	991	3
934	102	587	417	463	153	3
879	519	126	793	585	465	3
257	590	959	357	886	809	3
358	74	987	94	983	364	3
264	714	746	390	425	255	3
718	128	948	720	79	91	3
766	587	808	126	825	159	3
415	644	436	669	378	676	3
442	984	872	49	396	26	3
582	202	775	416	665	552	3
824	999	422	121	733	413	3
985	501	622	208	395	26	3
463	134	972	348	453	503	3
811	535	835	229	716	532	3
120	526	406	983	445	574	3
32	508	896	438	978	638	3
603	190	186	226	603	4	3
452	169	562	570	211	235	3
88	273	815	579	837	388	3
269	886	830	809	640	321	3
319	881	626	20	411	454	3
950	457	405	365	334	49	3
253	117	977	160	505	153	3
403	252	718	35	285	428	3
109	96	381	561	739	584	3
229	298	356	470	175	196	3
285	426	670	536	281	370	3
0	528	916	634	999	757	3
539	299	575	99	363	245	3
644	826	436	366	592	988	3
838	865	212	947	446	659	3
774	43	429	536	763	16	3
794	744	706	75	71	490	3
394	490	648	54	517	192	3
393	33	431	592	135	26	3
794	41	264	383	720	144	3
388	77	213	202	658	202	3
823	395	701	205	558	123	3
933	188	855	960	945	923	3
542	659	487	943	347	584	3
389	668	788	198	280	479	3
707	813	860	447	846	271	3
985	103	781	377	350	48	3
915	672	352	862	421	667	3
986	419	735	140	666	632	3
150	432	872	361	770	313	3
382	261	395	151	666	83	3
783	387	793	50	679	268	3
270	679	725	519	809	701	3
954	676	454	658	721	784	3
926	828	479	144	703	449	3
651	760	898	271	842	694	3
948	210	495	419	648	189	3
692	353	795	542	567	149	3
47	73	965	749	137	169	3
278	859	752	89	958	238	3
647	299	489	674	836	612	3
387	957	503	491	482	829	3
602	369	282	989	437	599	3
35	179	654	652	399	350	3
204	177	705	319	750	528	3
651	884	37	915	189	681	3
263	461	846	458	594	371	3
525	746	644	512	482	815	3
700	849	322	285	762	702	3
77	9	403	576	540	23	3
574	454	369	906	485	999	3
48	930	573	658	816	884	3
23	709	657	141	285	477	3
23	272	828	435	549	517	3
693	409	620	197	662	128	3
642	620	486	146	964	486	3
271	943	466	474	445	788	3
912	639	935	248	479	207	3
412	377	623	472	983	885	3
686	720	257	702	439	606	3
174	477	154	729	882	851	3
161	197	595	125	485	62	3
66	996	873	148	510	396	3
606	989	784	403	960	462	3
732	392	843	63	923	611	3
740	692	443	270	919	849	3
236	12	274	433	740	401	3
183	135	828	633	437	134	3
368	282	848	366	290	227	3
770	555	507	299	730	75	3
13	452	170	978	766	704	3
416	649	377	837	537	459	3
344	863	749	276	597	334	3
268	713	666	30	806	109	3
290	59	684	546	759	103	3
32	988	339	705	670	940	3
865	554	700	302	714	629	3
290	98	858	730	553	551	3
154	333	756	51	391	534	3
327	274	760	99	42	55	3
3	754	722	316	854	586	3
488	682	341	574	500	566	3
486	602	737	901	901	749	3
508	489	858	184	121	106	3
209	450	180	569	535	562	3
365	111	817	11	763	321	3
606	345	443	850	593	664	3
751	70	395	228	541	59	3
220	715	944	178	658	384	3
316	429	761	133	930	746	3
532	283	873	439	880	835	3
987	570	589	629	560	521	3
737	831	655	251	351	290	3
849	50	646	142	444	155	3
459	768	885	301	768	847	3
351	140	625	724	346	200	3
502	541	804	573	733	452	3
845	950	826	591	897	213	3
431	86	695	508	753	597	3
842	131	660	700	638	80	3
235	290	812	256	802	448	3
907	437	418	338	424	70	3
537	560	349	923	883	905	3
133	452	800	603	688	398	3
875	569	304	990	843	557	3
544	50	541	301	344	427	3
635	517	645	321	818	805	3
8	227	835	577	675	205	3
267	509	410	872	552	874	3
977	697	370	941	267	341	3
339	552	830	474	781	742	3
790	923	399	168	485	634	3
297	433	140	622	545	540	3
82	139	767	370	676	143	3
99	881	823	310	671	578	3
993	90	653	234	266	247	3
377	519	83	966	805	794	3
66	460	391	573	465	605	3
849	23	912	723	714	371	3
808	620	981	156	298	149	3
849	796	542	923	396	417	3
411	368	48	781	833	574	3
844	921	960	911	922	951	3
720	198	527	480	405	382	3
938	5	866	666	171	80	3
964	541	26	886	935	733	3
670	416	63	818	815	984	3
748	85	778	101	171	505	3
670	525	184	802	727	746	3
915	68	883	610	859	125	3
193	882	876	760	738	557	3
673	98	757	258	419	345	3
287	208	738	530	605	490	3
606	666	735	219	671	664	3
524	988	693	89	688	414	3
677	872	736	8	896	309	3
780	818	728	289	713	941	3
419	526	883	533	782	512	3
509	97	662	248	242	148	3
438	860	473	477	493	695	3
11	514	642	269	834	547	3
999	151	643	538	782	454	3
487	728	29	921	987	863	3
362	406	560	752	905	561	3
482	104	653	380	430	611	3
606	58	787	51	327	430	3
949	406	810	515	935	588	3
251	807	730	703	547	452	3
637	909	750	654	540	597	3
206	929	693	351	816	194	3
332	866	458	266	463	913	3
431	286	360	166	449	122	3
260	883	173	966	706	946	3
969	740	1	855	305	526	3
287	863	979	966	478	345	3
209	886	906	720	643	606	3
533	828	784	703	444	476	3
374	108	535	402	935	441	3
912	304	496	691	706	826	3
75	694	787	465	762	639	3
935	948	559	119	138	466	3
698	598	978	727	825	460	3
576	763	598	335	616	857	3
85	250	891	693	288	288	3
159	42	839	163	448	396	3
391	139	835	306	39	173	3
948	8	772	8	790	157	3
814	190	467	605	511	383	3
849	873	343	933	444	856	3
486	25	364	0	332	22	3
962	168	719	469	982	113	3
287	340	766	633	290	321	3
958	757	671	58	682	617	3
197	136	643	116	978	306	3
624	115	473	160	678	336	3
719	608	188	782	321	616	3
268	458	876	662	946	981	3
0	984	389	402	411	957	3
112	231	677	49	206	401	3
435	546	959	576	811	708	3
200	41	660	273	723	189	3
137	890	463	177	801	203	3
649	339	813	162	358	220	3
437	815	875	372	876	390	3
435	976	840	48	529	190	3
633	367	637	323	445	3	3
925	201	855	304	378	391	3
189	707	935	847	719	883	3
727	709	466	565	965	887	3
473	976	750	653	953	229	3
509	343	600	771	611	778	3
485	619	946	613	696	389	3
